ticker,SPY US 01/15/27 P500 Equity,SPY US 01/16/26 C620 Equity,SPY US 01/16/26 C660 Equity,SPY US 01/16/26 P500 Equity,SPY US 01/16/26 P505 Equity,SPY US 01/16/26 P550 Equity,SPY US 01/16/26 P600 Equity,SPY US 01/16/26 P620 Equity,SPY US 01/16/26 P630 Equity,SPY US 01/16/26 P645 Equity,SPY US 01/16/26 P650 Equity,SPY US 02/20/26 P540 Equity,SPY US 02/20/26 P600 Equity,SPY US 02/27/26 P595 Equity,SPY US 03/20/26 P550 Equity,SPY US 03/20/26 P560 Equity,SPY US 03/20/26 P585 Equity,SPY US 06/18/26 P500 Equity,SPY US 06/18/26 P505 Equity,SPY US 06/18/26 P515 Equity,SPY US 06/18/26 P550 Equity,SPY US 06/18/26 P560 Equity,SPY US 06/18/26 P585 Equity,SPY US 06/18/26 P625 Equity,SPY US 06/18/26 P640 Equity,SPY US 06/18/26 P645 Equity,SPY US 06/30/26 P615 Equity,SPY US 09/09/25 C648 Equity,SPY US 09/09/25 C649 Equity,SPY US 09/09/25 C650 Equity,SPY US 09/09/25 P625 Equity,SPY US 09/09/25 P641 Equity,SPY US 09/09/25 P646 Equity,SPY US 09/09/25 P647 Equity,SPY US 09/09/25 P649 Equity,SPY US 09/10/25 C635 Equity,SPY US 09/10/25 C650 Equity,SPY US 09/10/25 C651 Equity,SPY US 09/10/25 C652 Equity,SPY US 09/10/25 C653 Equity,SPY US 09/10/25 C654 Equity,SPY US 09/10/25 C655 Equity,SPY US 09/10/25 P630 Equity,SPY US 09/10/25 P643 Equity,SPY US 09/10/25 P647 Equity,SPY US 09/10/25 P650 Equity,SPY US 09/10/25 P651 Equity,SPY US 09/10/25 P652 Equity,SPY US 09/10/25 P653 Equity,SPY US 09/11/25 C654 Equity,SPY US 09/11/25 C658 Equity,SPY US 09/11/25 C666 Equity,SPY US 09/11/25 P643 Equity,SPY US 09/11/25 P647 Equity,SPY US 09/11/25 P650 Equity,SPY US 09/12/25 C643 Equity,SPY US 09/12/25 C647 Equity,SPY US 09/12/25 C648 Equity,SPY US 09/12/25 C650 Equity,SPY US 09/12/25 C652 Equity,SPY US 09/12/25 C654 Equity,SPY US 09/12/25 C655 Equity,SPY US 09/12/25 C656 Equity,SPY US 09/12/25 P618 Equity,SPY US 09/12/25 P630 Equity,SPY US 09/12/25 P633 Equity,SPY US 09/12/25 P634 Equity,SPY US 09/12/25 P635 Equity,SPY US 09/12/25 P636 Equity,SPY US 09/12/25 P639 Equity,SPY US 09/12/25 P640 Equity,SPY US 09/12/25 P645 Equity,SPY US 09/12/25 P646 Equity,SPY US 09/12/25 P648 Equity,SPY US 09/12/25 P649 Equity,SPY US 09/12/25 P650 Equity,SPY US 09/12/25 P652 Equity,SPY US 09/15/25 P638 Equity,SPY US 09/15/25 P648 Equity,SPY US 09/17/25 P647 Equity,SPY US 09/18/25 C710 Equity,SPY US 09/18/25 P600 Equity,SPY US 09/18/25 P645 Equity,SPY US 09/18/26 C710 Equity,SPY US 09/18/26 P595 Equity,SPY US 09/18/26 P600 Equity,SPY US 09/19/25 C600 Equity,SPY US 09/19/25 C620 Equity,SPY US 09/19/25 C625 Equity,SPY US 09/19/25 C635 Equity,SPY US 09/19/25 C645 Equity,SPY US 09/19/25 C650 Equity,SPY US 09/19/25 C655 Equity,SPY US 09/19/25 C657 Equity,SPY US 09/19/25 C660 Equity,SPY US 09/19/25 C670 Equity,SPY US 09/19/25 P450 Equity,SPY US 09/19/25 P520 Equity,SPY US 09/19/25 P530 Equity,SPY US 09/19/25 P560 Equity,SPY US 09/19/25 P565 Equity,SPY US 09/19/25 P570 Equity,SPY US 09/19/25 P575 Equity,SPY US 09/19/25 P580 Equity,SPY US 09/19/25 P590 Equity,SPY US 09/19/25 P600 Equity,SPY US 09/19/25 P605 Equity,SPY US 09/19/25 P610 Equity,SPY US 09/19/25 P615 Equity,SPY US 09/19/25 P616 Equity,SPY US 09/19/25 P619 Equity,SPY US 09/19/25 P620 Equity,SPY US 09/19/25 P625 Equity,SPY US 09/19/25 P630 Equity,SPY US 09/19/25 P632 Equity,SPY US 09/19/25 P634 Equity,SPY US 09/19/25 P635 Equity,SPY US 09/19/25 P638 Equity,SPY US 09/19/25 P640 Equity,SPY US 09/19/25 P642 Equity,SPY US 09/19/25 P645 Equity,SPY US 09/19/25 P646 Equity,SPY US 09/19/25 P648 Equity,SPY US 09/26/25 C657 Equity,SPY US 09/26/25 P639 Equity,SPY US 09/26/25 P648 Equity,SPY US 09/30/25 C635 Equity,SPY US 09/30/25 C640 Equity,SPY US 09/30/25 C644 Equity,SPY US 09/30/25 C660 Equity,SPY US 09/30/25 C670 Equity,SPY US 09/30/25 P574 Equity,SPY US 09/30/25 P575 Equity,SPY US 09/30/25 P580 Equity,SPY US 09/30/25 P600 Equity,SPY US 09/30/25 P610 Equity,SPY US 09/30/25 P615 Equity,SPY US 09/30/25 P620 Equity,SPY US 09/30/25 P625 Equity,SPY US 09/30/25 P630 Equity,SPY US 09/30/25 P635 Equity,SPY US 09/30/25 P637 Equity,SPY US 09/30/25 P640 Equity,SPY US 09/30/25 P644 Equity,SPY US 09/30/25 P645 Equity,SPY US 09/30/25 P648 Equity,SPY US 09/30/25 P650 Equity,SPY US 10/03/25 C657 Equity,SPY US 10/03/25 P620 Equity,SPY US 10/10/25 C658 Equity,SPY US 10/17/25 C645 Equity,SPY US 10/17/25 C650 Equity,SPY US 10/17/25 C670 Equity,SPY US 10/17/25 P550 Equity,SPY US 10/17/25 P570 Equity,SPY US 10/17/25 P575 Equity,SPY US 10/17/25 P580 Equity,SPY US 10/17/25 P585 Equity,SPY US 10/17/25 P590 Equity,SPY US 10/17/25 P600 Equity,SPY US 10/17/25 P605 Equity,SPY US 10/17/25 P610 Equity,SPY US 10/17/25 P615 Equity,SPY US 10/17/25 P617 Equity,SPY US 10/17/25 P620 Equity,SPY US 10/17/25 P625 Equity,SPY US 10/17/25 P630 Equity,SPY US 10/17/25 P635 Equity,SPY US 10/17/25 P640 Equity,SPY US 10/17/25 P645 Equity,SPY US 10/17/25 P650 Equity,SPY US 10/24/25 P630 Equity,SPY US 10/31/25 C675 Equity,SPY US 10/31/25 P580 Equity,SPY US 10/31/25 P625 Equity,SPY US 10/31/25 P640 Equity,SPY US 11/21/25 C660 Equity,SPY US 11/21/25 P565 Equity,SPY US 11/21/25 P595 Equity,SPY US 11/21/25 P600 Equity,SPY US 11/21/25 P610 Equity,SPY US 11/21/25 P615 Equity,SPY US 11/21/25 P620 Equity,SPY US 11/21/25 P625 Equity,SPY US 11/21/25 P630 Equity,SPY US 11/21/25 P650 Equity,SPY US 11/21/25 P660 Equity,SPY US 12/18/26 C725 Equity,SPY US 12/18/26 C750 Equity,SPY US 12/18/26 C800 Equity,SPY US 12/18/26 P500 Equity,SPY US 12/19/25 C635 Equity,SPY US 12/19/25 C640 Equity,SPY US 12/19/25 C645 Equity,SPY US 12/19/25 C650 Equity,SPY US 12/19/25 C660 Equity,SPY US 12/19/25 C690 Equity,SPY US 12/19/25 C700 Equity,SPY US 12/19/25 P505 Equity,SPY US 12/19/25 P550 Equity,SPY US 12/19/25 P575 Equity,SPY US 12/19/25 P580 Equity,SPY US 12/19/25 P585 Equity,SPY US 12/19/25 P590 Equity,SPY US 12/19/25 P595 Equity,SPY US 12/19/25 P600 Equity,SPY US 12/19/25 P610 Equity,SPY US 12/19/25 P620 Equity,SPY US 12/19/25 P625 Equity,SPY US 12/19/25 P630 Equity,SPY US 12/19/25 P635 Equity,SPY US 12/19/25 P640 Equity,SPY US 12/19/25 P645 Equity,SPY US 12/19/25 P650 Equity,SPY US 12/31/25 C660 Equity,SPY US 12/31/25 P540 Equity,SPY US 12/31/25 P550 Equity,SPY US 12/31/25 P555 Equity,SPY US 12/31/25 P645 Equity
2024-11-25,20.718,13.845,12.298,21.085,20.809,18.338,15.511,14.297,13.687,12.87,12.967,,,,,,,20.797,20.558,20.089,18.461,17.995,16.814,14.896,14.398,14.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.428,13.269,13.001,12.513,12.087,11.901,11.734,,11.586,11.343,24.965,20.139,19.478,17.47,17.128,16.786,16.439,16.094,15.397,14.712,14.373,14.044,13.795,,,13.577,13.311,13.069,,,12.859,,12.708,,12.591,,,,,,12.5,12.278,,11.569,11.321,16.547,16.479,16.138,14.775,14.119,13.797,13.626,13.411,13.17,12.963,,12.793,,12.675,,12.633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.345,11.896,11.347,20.633,13.28,13.056,12.843,12.642,12.275,11.497,11.331,20.886,18.319,16.861,16.561,16.26,15.958,15.659,15.357,14.767,14.345,14.05,13.792,13.559,13.353,13.196,13.14,,,,,
2024-11-26,20.687,13.963,12.381,21.132,20.848,18.359,15.488,14.337,13.616,12.718,12.42,,,,18.491,17.978,16.487,20.791,20.552,20.079,18.447,17.979,16.774,14.826,14.274,14.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.573,13.422,13.163,12.616,12.173,11.979,11.806,,11.649,11.391,25.03,20.158,19.489,17.474,17.13,16.787,16.44,16.084,15.393,14.698,14.393,14.053,13.725,,,13.266,12.94,12.625,,,12.319,,12.018,,11.723,,,,,,12.504,12.341,,11.6,11.299,16.597,16.492,16.154,14.813,14.141,13.826,13.37,13.041,12.716,12.408,,12.106,,11.803,,11.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.478,12.008,11.42,20.605,13.283,13.092,12.886,12.677,12.314,11.52,11.361,20.933,18.339,16.867,16.571,16.269,15.969,15.663,15.359,14.752,14.258,13.977,13.704,13.443,13.203,12.988,12.809,,,,,
2024-11-27,20.709,14.062,12.283,21.135,20.835,18.339,15.488,14.343,13.794,13.233,13.027,,,,18.361,17.844,16.525,20.796,20.561,20.092,18.442,17.976,16.801,14.865,13.959,13.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.373,13.212,12.941,12.445,12.003,11.815,11.641,,11.49,11.235,24.99,20.128,19.467,17.453,17.111,16.77,16.422,16.076,15.374,14.686,14.339,14.007,13.681,,,13.526,13.251,12.999,,,12.786,,12.633,,12.49,,,,,,12.434,12.206,,11.477,11.217,16.526,16.457,16.116,14.747,14.08,13.755,13.627,13.344,13.088,12.884,,12.695,,12.524,,12.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.356,11.888,11.313,20.662,13.269,13.036,12.826,12.62,12.246,11.438,11.265,20.925,18.331,16.855,16.555,16.25,15.951,15.641,15.338,14.738,14.253,13.982,13.725,13.485,13.275,13.066,12.885,,,,,
2024-11-29,20.589,13.944,12.31,21.148,20.867,18.358,15.524,14.373,13.645,12.705,12.875,,,,18.373,17.861,16.554,20.832,20.585,20.108,18.465,17.998,16.817,14.891,13.956,13.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.532,13.219,12.937,12.45,12.008,11.811,11.629,,11.469,11.198,25.086,20.166,19.503,17.488,17.147,16.805,16.463,16.119,15.421,14.733,14.386,14.046,13.719,,,13.556,13.258,12.987,,,12.728,,12.528,,12.366,,,,,,12.529,12.298,,11.524,11.242,16.561,16.499,16.158,14.791,14.124,13.8,13.654,13.359,13.081,12.822,,12.622,,12.426,,12.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.366,11.913,11.296,20.69,13.334,13.105,12.886,12.674,12.29,11.438,11.252,20.946,18.341,16.876,16.579,16.279,15.977,15.678,15.375,14.776,14.173,13.777,13.472,13.174,12.88,12.599,12.324,,,,,
2024-12-02,20.646,14.029,12.406,21.186,20.91,18.41,15.571,14.427,13.717,12.896,12.647,,,,18.423,17.905,16.602,20.832,20.593,20.122,18.483,18.018,16.839,14.918,14.328,14.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.652,13.421,13.141,12.621,12.162,11.956,11.769,,11.6,11.314,25.161,20.22,19.554,17.538,17.2,16.859,16.514,16.171,15.478,14.793,14.445,14.111,13.778,,,13.615,13.32,13.062,,,12.826,,12.635,,12.495,,,,,,12.645,12.408,,11.613,11.325,16.617,16.549,16.214,14.854,14.184,13.858,13.701,13.417,13.152,12.912,,12.724,,12.568,,12.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.507,12.024,11.356,20.635,13.451,13.217,12.988,12.777,12.38,11.502,11.307,21.0,18.396,16.931,16.635,16.335,16.034,15.73,15.425,14.823,14.233,14.045,13.78,13.521,13.253,13.101,12.953,,,,,
2024-12-03,20.765,13.886,12.354,21.078,20.813,18.485,15.647,14.313,13.764,12.922,12.667,,,,18.508,17.998,16.682,20.907,20.671,20.198,18.566,18.099,16.912,15.002,14.424,14.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.527,13.326,13.061,12.53,12.072,11.871,11.693,,11.522,11.241,25.263,20.312,19.652,17.64,17.302,16.954,16.616,16.267,15.559,14.88,14.527,14.197,13.861,,,13.469,13.149,12.865,,,12.579,,12.293,,12.066,,,,,,12.476,12.188,,11.442,11.193,16.545,16.649,16.315,14.951,14.282,13.952,13.55,13.246,12.924,12.632,,12.366,,12.12,,11.974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.42,11.943,11.366,20.676,13.254,13.026,12.809,12.606,12.219,11.384,11.197,21.095,18.493,17.029,16.733,16.43,16.127,15.826,15.52,14.918,14.328,14.142,13.874,13.616,13.382,13.185,13.022,,,,,
2024-12-04,21.059,14.323,12.502,21.63,21.359,18.83,15.98,14.831,14.327,13.568,13.355,,,,18.825,18.311,17.001,21.241,21.004,20.526,18.871,18.407,17.22,15.3,14.353,14.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.863,13.652,13.335,12.823,12.369,12.17,11.981,,11.808,11.514,25.632,20.674,20.004,17.976,17.633,17.287,16.948,16.604,15.906,15.21,14.868,14.526,14.194,,,13.872,13.68,13.374,,,13.107,,12.868,,12.683,,,,,,12.735,12.512,,11.74,11.449,17.067,16.995,16.66,15.286,14.614,14.282,13.96,13.763,13.473,13.201,,12.961,,12.746,,12.631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.518,12.038,11.414,21.013,13.533,13.307,13.097,12.887,12.509,11.628,11.437,21.456,18.83,17.357,17.06,16.758,16.455,16.15,15.845,15.243,14.651,14.355,14.056,13.869,13.506,13.217,13.178,,,,,
2024-12-05,21.12,14.002,12.429,21.729,21.441,18.904,16.037,14.898,14.189,13.34,13.078,,,,18.93,18.406,17.089,21.379,21.138,20.661,19.005,18.536,17.351,15.427,14.51,14.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.706,13.519,13.227,12.719,12.276,12.078,11.89,,11.721,11.433,25.77,20.804,20.123,18.08,17.741,17.394,17.045,16.697,15.996,15.296,14.951,14.613,14.284,,,13.955,13.658,13.477,,,13.218,,12.981,,12.791,,,,,,12.652,12.429,,11.67,11.386,17.153,17.085,16.745,15.371,14.698,14.365,14.045,13.745,13.574,13.309,,13.052,,12.873,,12.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.512,12.033,11.4,21.149,13.444,13.215,13.008,12.8,12.422,11.56,11.364,21.552,18.915,17.434,17.134,16.829,16.532,16.225,15.918,15.314,14.731,14.429,14.149,13.949,13.704,13.495,13.286,,,,,
2024-12-06,21.089,14.175,12.571,21.686,21.394,18.837,15.924,14.733,13.969,13.221,12.714,,,,18.869,18.339,16.983,21.33,21.08,20.607,18.946,18.47,17.255,15.267,14.317,14.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.019,13.766,13.466,12.912,12.44,12.227,12.031,,11.848,11.536,25.742,20.728,20.039,17.969,17.626,17.271,16.918,16.562,15.845,15.126,14.766,14.41,14.06,,,13.711,13.477,13.154,,,12.841,,12.541,,12.305,,,,,,12.805,12.569,,11.764,11.46,17.04,16.975,16.626,15.211,14.507,14.158,13.816,13.589,13.265,12.955,,12.659,,12.468,,12.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.58,12.085,11.413,21.136,13.599,13.371,13.151,12.938,12.541,11.629,11.425,21.507,18.842,17.341,17.043,16.725,16.419,16.101,15.791,15.165,14.545,14.235,13.905,13.461,13.131,13.004,12.783,,,,,
2024-12-09,21.237,14.288,12.695,21.766,21.485,18.952,16.077,14.881,14.176,13.299,13.018,,,,18.966,18.443,17.108,21.393,21.152,20.673,19.019,18.55,17.366,15.393,14.787,14.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.994,13.756,13.455,12.94,12.473,12.258,12.071,,11.901,11.595,25.936,20.898,20.211,18.162,17.829,17.474,17.119,16.768,16.058,15.346,15.002,14.649,14.311,,,14.122,13.773,13.477,,,13.205,,12.977,,12.793,,,,,,12.868,12.649,,11.878,11.554,17.224,17.151,16.809,15.423,14.745,14.391,14.066,13.866,13.572,13.301,,13.065,,12.872,,12.758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.625,12.141,11.493,21.161,13.668,13.45,13.223,13.003,12.611,11.727,11.519,21.623,18.961,17.469,17.169,16.86,16.566,16.247,15.961,15.324,14.738,14.426,14.23,13.956,13.696,13.467,13.263,,,,,
2024-12-10,21.268,14.208,12.547,21.75,21.461,18.899,15.945,14.73,13.984,13.036,12.443,,,,18.923,18.395,17.042,21.391,21.151,20.673,19.01,18.53,17.318,15.303,14.619,14.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.099,13.816,13.528,12.977,12.505,12.292,12.094,,11.916,11.616,25.887,20.816,20.127,18.033,17.676,17.315,16.955,16.591,15.857,15.115,14.749,14.38,14.023,,,13.659,13.247,12.882,,,12.518,,12.457,,11.693,,,,,,12.877,12.633,,11.835,11.538,17.084,17.009,16.65,15.206,14.483,14.123,13.765,13.343,12.983,12.617,,12.309,,11.797,,11.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.558,12.071,11.414,21.211,13.605,13.374,13.148,12.93,12.54,11.652,11.455,21.575,18.909,17.39,17.073,16.763,16.44,16.128,15.801,15.168,14.535,14.207,13.992,13.699,13.625,13.165,12.687,,,,,
2024-12-11,21.431,14.622,12.756,21.977,21.689,19.163,16.282,15.11,14.675,13.887,13.657,,,,19.176,18.657,17.337,21.591,21.361,20.894,19.239,18.771,17.595,15.676,14.746,14.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.057,13.822,13.504,12.98,12.535,12.324,12.131,,11.953,11.651,26.198,21.142,20.46,18.419,18.07,17.725,17.372,17.023,16.309,15.596,15.248,14.899,14.562,,,14.228,14.026,13.719,,,13.44,,13.179,,12.962,,,,,,12.934,12.753,,11.946,11.642,17.479,17.402,17.062,15.672,14.984,14.648,14.317,14.13,13.829,13.542,,13.285,,13.072,,12.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.701,12.181,11.518,21.416,13.754,13.527,13.304,13.095,12.699,11.793,11.58,21.83,19.194,17.716,17.41,17.111,16.804,16.497,16.193,15.587,14.995,14.701,14.403,14.203,13.937,13.682,13.173,,,,,
2024-12-12,21.331,14.317,12.698,22.016,21.736,19.19,16.237,15.026,14.293,13.326,13.007,,,,19.185,18.662,17.317,21.591,21.35,20.875,19.224,18.75,17.547,15.576,14.583,14.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.193,13.929,13.621,13.062,12.59,12.375,12.182,,12.006,11.698,26.269,21.193,20.502,18.412,18.058,17.696,17.334,16.971,16.231,15.493,15.129,14.763,14.406,,,14.054,13.812,13.488,,,13.177,,13.031,,12.628,,,,,,12.969,12.731,,11.932,11.633,17.459,17.391,17.029,15.582,14.863,14.505,14.155,13.938,13.607,13.316,,13.195,,12.785,,12.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.731,12.222,11.526,21.348,13.746,13.514,13.291,13.073,12.677,11.784,11.57,21.892,19.242,17.726,17.417,17.102,16.787,16.466,16.155,15.524,14.894,14.581,14.349,14.05,13.765,13.494,13.245,,,,,
2024-12-13,21.416,14.275,12.641,22.071,21.785,19.23,16.267,15.051,14.297,13.442,12.893,,,,19.244,18.725,17.355,21.673,21.435,20.956,19.307,18.834,17.621,15.635,14.611,14.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.182,13.891,13.609,13.066,12.578,12.362,12.155,,11.973,11.665,26.284,21.191,20.504,18.407,18.045,17.684,17.322,16.958,16.221,15.473,15.108,14.74,14.385,,,14.023,13.786,13.457,,,13.155,,12.988,,12.604,,,,,,12.964,12.717,,11.893,11.59,17.45,17.376,17.016,15.567,14.845,14.49,14.123,13.905,13.587,13.268,,13.135,,12.72,,12.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.568,12.074,11.404,21.448,13.71,13.477,13.248,13.029,12.622,11.714,11.504,21.911,19.251,17.737,17.423,17.111,16.795,16.479,16.158,15.522,14.896,14.578,14.099,13.765,13.428,13.208,12.652,,,,,
2024-12-16,21.54,14.553,12.905,22.248,21.96,19.398,16.437,15.212,14.465,13.483,13.218,,,,19.38,18.854,17.507,21.779,21.541,21.063,19.411,18.937,17.734,15.747,15.067,14.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.66,14.333,13.997,13.41,12.912,12.682,12.469,,12.268,11.93,26.558,21.44,20.744,18.647,18.29,17.93,17.565,17.201,16.459,15.712,15.339,14.972,14.607,,,14.247,13.97,13.621,,,13.33,,13.237,,12.781,,,,,,13.288,13.048,,12.181,11.848,17.686,17.613,17.255,15.793,15.062,14.701,14.348,14.085,13.775,13.452,,13.153,,12.92,,12.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.741,12.217,11.495,21.517,14.024,13.777,13.548,13.316,12.894,11.919,11.684,22.11,19.447,17.93,17.619,17.305,16.986,16.669,16.346,15.708,15.072,14.754,14.488,14.18,13.879,13.816,13.387,,,,,
2024-12-17,21.574,14.553,12.826,22.336,22.052,19.489,16.519,15.306,14.56,13.759,13.244,,,,19.458,18.929,17.576,21.836,21.598,21.119,19.461,18.985,17.78,15.806,15.128,14.884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.562,14.239,13.936,13.376,12.869,12.64,12.429,,12.238,11.91,26.718,21.587,20.888,18.781,18.422,18.06,17.694,17.327,16.581,15.837,15.472,15.105,14.747,,,14.389,13.931,13.57,,,13.231,,13.03,,12.571,,,,,,13.268,13.016,,12.156,11.836,17.812,17.734,17.371,15.918,15.196,14.834,14.486,14.012,13.661,13.316,,13.151,,12.665,,12.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.672,12.159,11.461,21.545,13.96,13.741,13.502,13.277,12.854,11.898,11.682,22.213,19.546,18.023,17.711,17.394,17.076,16.758,16.435,15.805,15.176,14.863,14.621,14.318,14.029,13.92,13.48,,,,,
2024-12-18,21.906,14.602,12.863,22.998,22.731,20.103,17.281,16.326,15.835,15.54,15.599,,,,19.907,19.411,18.086,22.215,21.962,21.484,19.796,19.351,18.158,16.102,15.521,15.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.812,14.304,14.016,13.479,13.003,12.799,12.643,,12.48,12.198,27.73,22.551,21.811,19.683,19.311,18.943,18.602,18.22,17.448,16.834,16.671,16.135,16.025,,,15.757,15.51,15.396,,,15.427,,15.411,,15.738,,,,,,13.327,13.109,,12.363,12.108,18.662,18.573,18.218,16.876,16.369,16.101,15.846,15.628,15.447,15.508,,15.412,,15.46,,15.698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.704,12.238,11.633,21.782,13.947,13.703,13.515,13.269,12.883,12.081,11.887,22.945,20.246,18.666,18.369,18.064,17.773,17.517,17.237,16.733,16.197,15.953,15.743,15.577,15.576,15.483,15.592,,,,,
2024-12-19,21.574,15.294,13.244,22.535,22.253,19.638,16.644,15.218,14.553,13.574,13.185,,,,19.56,19.022,17.653,21.915,21.681,21.185,19.511,19.025,17.81,15.592,14.761,14.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.26,14.822,14.493,13.886,13.348,13.113,12.899,,12.706,12.396,27.523,22.258,21.534,19.326,18.939,18.556,18.182,17.79,17.007,16.248,15.875,15.63,15.268,,,14.909,14.569,14.252,,,13.946,,13.675,,13.51,,,,,,13.843,13.563,,12.674,12.332,18.25,18.152,17.768,16.295,15.697,15.338,14.988,14.649,14.334,14.025,,13.766,,13.532,,13.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.839,12.308,11.684,21.528,14.424,14.146,13.891,13.646,13.202,12.275,12.091,22.549,19.82,18.241,17.92,17.596,17.279,16.97,16.656,16.113,15.483,15.183,14.875,14.591,14.316,14.078,13.883,,,,,
2024-12-20,21.316,14.915,12.832,22.065,21.789,19.164,16.071,14.592,13.851,12.463,11.463,,,,19.14,18.601,17.202,21.56,21.311,20.829,19.132,18.637,17.384,15.101,14.187,13.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.813,14.345,14.018,13.378,12.809,12.56,12.331,,12.122,11.765,26.572,21.393,20.685,18.493,18.113,17.723,17.341,16.944,16.15,15.341,14.948,14.526,14.254,,,13.849,13.452,13.098,,,12.453,,12.075,,,,,,,,13.259,12.973,,12.04,11.688,17.534,17.472,16.969,15.418,14.628,14.367,13.971,13.574,13.263,12.614,,11.955,,11.497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.56,11.991,11.307,21.293,14.025,13.743,13.48,13.208,12.753,11.753,11.553,21.972,19.252,17.65,17.323,16.991,16.658,16.336,15.985,15.323,14.432,14.05,13.642,13.213,12.725,12.117,,,,,,
